Branch ID,Date,PLU Key,Waste Units
B002,2024-01-23,2009,0
B002,2024-01-23,2010,0
B002,2024-01-23,2011,0
B002,2024-01-23,2012,0
B002,2024-01-23,3001,1
B002,2024-01-23,3002,0
B002,2024-01-23,3003,0
B002,2024-01-23,3004,0
B002,2024-01-23,3005,0
B002,2024-01-23,3006,1
B002,2024-01-23,3007,0
B002,2024-01-23,3008,1
B002,2024-01-23,3009,0
B002,2024-01-23,3010,1
B002,2024-01-23,4001,0
B002,2024-01-23,4002,0
B002,2024-01-23,4003,0
B002,2024-01-23,4004,0
B002,2024-01-23,4005,2
B002,2024-01-23,4006,0
B002,2024-01-23,5001,0
B002,2024-01-23,5002,0
B002,2024-01-23,5003,0
B002,2024-01-23,5004,0
B003,2024-01-23,1001,0
B003,2024-01-23,1002,0
B003,2024-01-23,1003,0
B003,2024-01-23,1004,0
B003,2024-01-23,1005,0
B003,2024-01-23,1006,1
B003,2024-01-23,1007,0
B003,2024-01-23,1008,0
B003,2024-01-23,1009,0
B003,2024-01-23,1010,0
B003,2024-01-23,1011,0
B003,2024-01-23,1012,0
B003,2024-01-23,1013,1
B003,2024-01-23,1014,0
B003,2024-01-23,1015,1
B003,2024-01-23,1016,0
B003,2024-01-23,1017,0
B003,2024-01-23,1018,0
B003,2024-01-23,2001,0
B003,2024-01-23,2002,0
B003,2024-01-23,2003,0
B003,2024-01-23,2004,0
B003,2024-01-23,2005,0
B003,2024-01-23,2006,1
B003,2024-01-23,2007,0
B003,2024-01-23,2008,0
B003,2024-01-23,2009,0
B003,2024-01-23,2010,0
B003,2024-01-23,2011,0
B003,2024-01-23,2012,0
B003,2024-01-23,3001,1
B003,2024-01-23,3002,1
B003,2024-01-23,3003,0
B003,2024-01-23,3004,0
B003,2024-01-23,3005,0
B003,2024-01-23,3006,1
B003,2024-01-23,3007,0
B003,2024-01-23,3008,2
B003,2024-01-23,3009,0
B003,2024-01-23,3010,0
B003,2024-01-23,4001,0
B003,2024-01-23,4002,0
B003,2024-01-23,4003,1
B003,2024-01-23,4004,0
B003,2024-01-23,4005,0
B003,2024-01-23,4006,0
B003,2024-01-23,5001,0
B003,2024-01-23,5002,0
B003,2024-01-23,5003,0
B003,2024-01-23,5004,0
B004,2024-01-23,1001,0
B004,2024-01-23,1002,0
B004,2024-01-23,1003,0
B004,2024-01-23,1004,0
B004,2024-01-23,1005,0
B004,2024-01-23,1006,0
B004,2024-01-23,1007,0
B004,2024-01-23,1008,0
B004,2024-01-23,1009,0
B004,2024-01-23,1010,0
B004,2024-01-23,1011,0
B004,2024-01-23,1012,0
B004,2024-01-23,1013,0
B004,2024-01-23,1014,0
B004,2024-01-23,1015,1
B004,2024-01-23,1016,0
B004,2024-01-23,1017,0
B004,2024-01-23,1018,0
B004,2024-01-23,2001,0
B004,2024-01-23,2002,0
B004,2024-01-23,2003,0
B004,2024-01-23,2004,0
B004,2024-01-23,2005,0
B004,2024-01-23,2006,0
B004,2024-01-23,2007,0
B004,2024-01-23,2008,0
B004,2024-01-23,2009,0
B004,2024-01-23,2010,1
B004,2024-01-23,2011,0
B004,2024-01-23,2012,0
B004,2024-01-23,3001,0
B004,2024-01-23,3002,1
B004,2024-01-23,3003,1
B004,2024-01-23,3004,0
B004,2024-01-23,3005,0
B004,2024-01-23,3006,0
B004,2024-01-23,3007,1
B004,2024-01-23,3008,0
B004,2024-01-23,3009,1
B004,2024-01-23,3010,0
B004,2024-01-23,4001,1
B004,2024-01-23,4002,0
B004,2024-01-23,4003,0
B004,2024-01-23,4004,1
B004,2024-01-23,4005,0
B004,2024-01-23,4006,0
B004,2024-01-23,5001,0
B004,2024-01-23,5002,0
B004,2024-01-23,5003,0
B004,2024-01-23,5004,0
B005,2024-01-23,1001,0
B005,2024-01-23,1002,0
B005,2024-01-23,1003,0
B005,2024-01-23,1004,0
B005,2024-01-23,1005,0
B005,2024-01-23,1006,0
B005,2024-01-23,1007,0
B005,2024-01-23,1008,0
B005,2024-01-23,1009,0
B005,2024-01-23,1010,0
B005,2024-01-23,1011,0
B005,2024-01-23,1012,0
B005,2024-01-23,1013,0
B005,2024-01-23,1014,0
B005,2024-01-23,1015,0
B005,2024-01-23,1016,0
B005,2024-01-23,1017,0
B005,2024-01-23,1018,0
B005,2024-01-23,2001,0
B005,2024-01-23,2002,0
B005,2024-01-23,2003,0
B005,2024-01-23,2004,0
B005,2024-01-23,2005,0
B005,2024-01-23,2006,0
B005,2024-01-23,2007,0
B005,2024-01-23,2008,0
B005,2024-01-23,2009,0
B005,2024-01-23,2010,0
B005,2024-01-23,2011,0
B005,2024-01-23,2012,0
B005,2024-01-23,3001,2
B005,2024-01-23,3002,0
B005,2024-01-23,3003,0
B005,2024-01-23,3004,0
B005,2024-01-23,3005,0
B005,2024-01-23,3006,0
B005,2024-01-23,3007,0
B005,2024-01-23,3008,0
B005,2024-01-23,3009,0
B005,2024-01-23,3010,0
B005,2024-01-23,4001,2
B005,2024-01-23,4002,0
B005,2024-01-23,4003,0
B005,2024-01-23,4004,0
B005,2024-01-23,4005,0
B005,2024-01-23,4006,0
B005,2024-01-23,5001,0
B005,2024-01-23,5002,0
B005,2024-01-23,5003,0
B005,2024-01-23,5004,0
B006,2024-01-23,1001,0
B006,2024-01-23,1002,0
B006,2024-01-23,1003,0
B006,2024-01-23,1004,0
B006,2024-01-23,1005,1
B006,2024-01-23,1006,0
B006,2024-01-23,1007,0
B006,2024-01-23,1008,0
B006,2024-01-23,1009,0
B006,2024-01-23,1010,0
B006,2024-01-23,1011,0
B006,2024-01-23,1012,0
B006,2024-01-23,1013,0
B006,2024-01-23,1014,0
B006,2024-01-23,1015,0
B006,2024-01-23,1016,0
B006,2024-01-23,1017,0
B006,2024-01-23,1018,0
B006,2024-01-23,2001,0
B006,2024-01-23,2002,0
B006,2024-01-23,2003,0
B006,2024-01-23,2004,0
B006,2024-01-23,2005,0
B006,2024-01-23,2006,0
B006,2024-01-23,2007,0
B006,2024-01-23,2008,0
B006,2024-01-23,2009,1
B006,2024-01-23,2010,0
B006,2024-01-23,2011,0
B006,2024-01-23,2012,0
B006,2024-01-23,3001,0
B006,2024-01-23,3002,0
B006,2024-01-23,3003,1
B006,2024-01-23,3004,0
B006,2024-01-23,3005,0
B006,2024-01-23,3006,0
B006,2024-01-23,3007,0
B006,2024-01-23,3008,0
B006,2024-01-23,3009,1
B006,2024-01-23,3010,0
B006,2024-01-23,4001,0
B006,2024-01-23,4002,0
B006,2024-01-23,4003,1
B006,2024-01-23,4004,0
B006,2024-01-23,4005,0
B006,2024-01-23,4006,0
B006,2024-01-23,5001,0
B006,2024-01-23,5002,0
B006,2024-01-23,5003,0
B006,2024-01-23,5004,0
B001,2024-01-24,1001,0
B001,2024-01-24,1002,0
B001,2024-01-24,1003,0
B001,2024-01-24,1004,0
B001,2024-01-24,1005,0
B001,2024-01-24,1006,0
B001,2024-01-24,1007,0
B001,2024-01-24,1008,0
B001,2024-01-24,1009,0
B001,2024-01-24,1010,0
B001,2024-01-24,1011,0
B001,2024-01-24,1012,0
B001,2024-01-24,1013,0
B001,2024-01-24,1014,0
B001,2024-01-24,1015,0
B001,2024-01-24,1016,0
B001,2024-01-24,1017,0
B001,2024-01-24,1018,0
B001,2024-01-24,2001,0
B001,2024-01-24,2002,0
B001,2024-01-24,2003,0
B001,2024-01-24,2004,0
B001,2024-01-24,2005,0
B001,2024-01-24,2006,1
B001,2024-01-24,2007,0
B001,2024-01-24,2008,0
B001,2024-01-24,2009,0
B001,2024-01-24,2010,1
B001,2024-01-24,2011,0
B001,2024-01-24,2012,0
B001,2024-01-24,3001,0
B001,2024-01-24,3002,0
B001,2024-01-24,3003,0
B001,2024-01-24,3004,0
B001,2024-01-24,3005,0
B001,2024-01-24,3006,0
B001,2024-01-24,3007,0
B001,2024-01-24,3008,0
B001,2024-01-24,3009,0
B001,2024-01-24,3010,0
B001,2024-01-24,4001,1
B001,2024-01-24,4002,1
B001,2024-01-24,4003,0
B001,2024-01-24,4004,1
B001,2024-01-24,4005,1
B001,2024-01-24,4006,0
B001,2024-01-24,5001,0
B001,2024-01-24,5002,0
B001,2024-01-24,5003,0
B001,2024-01-24,5004,0
B002,2024-01-24,1001,0
B002,2024-01-24,1002,1
B002,2024-01-24,1003,0
B002,2024-01-24,1004,0
B002,2024-01-24,1005,0
B002,2024-01-24,1006,0
B002,2024-01-24,1007,0
B002,2024-01-24,1008,0
B002,2024-01-24,1009,0
B002,2024-01-24,1010,0
B002,2024-01-24,1011,0
B002,2024-01-24,1012,0
B002,2024-01-24,1013,0
B002,2024-01-24,1014,0
B002,2024-01-24,1015,0
B002,2024-01-24,1016,1
B002,2024-01-24,1017,0
B002,2024-01-24,1018,0
B002,2024-01-24,2001,0
B002,2024-01-24,2002,0
B002,2024-01-24,2003,0
B002,2024-01-24,2004,0
B002,2024-01-24,2005,0
B002,2024-01-24,2006,0
B002,2024-01-24,2007,0
B002,2024-01-24,2008,0
B002,2024-01-24,2009,0
B002,2024-01-24,2010,0
B002,2024-01-24,2011,0
B002,2024-01-24,2012,0
B002,2024-01-24,3001,0
B002,2024-01-24,3002,0
B002,2024-01-24,3003,0
B002,2024-01-24,3004,0
B002,2024-01-24,3005,1
B002,2024-01-24,3006,0
B002,2024-01-24,3007,0
B002,2024-01-24,3008,0
B002,2024-01-24,3009,1
B002,2024-01-24,3010,0
B002,2024-01-24,4001,0
B002,2024-01-24,4002,0
B002,2024-01-24,4003,0
B002,2024-01-24,4004,0
B002,2024-01-24,4005,1
B002,2024-01-24,4006,0
B002,2024-01-24,5001,0
B002,2024-01-24,5002,0
B002,2024-01-24,5003,0
B002,2024-01-24,5004,0
B003,2024-01-24,1001,0
B003,2024-01-24,1002,0
B003,2024-01-24,1003,0
B003,2024-01-24,1004,0
B003,2024-01-24,1005,0
B003,2024-01-24,1006,1
B003,2024-01-24,1007,1
B003,2024-01-24,1008,0
B003,2024-01-24,1009,0
B003,2024-01-24,1010,0
B003,2024-01-24,1011,0
B003,2024-01-24,1012,0
B003,2024-01-24,1013,0
B003,2024-01-24,1014,0
B003,2024-01-24,1015,0
B003,2024-01-24,1016,0
B003,2024-01-24,1017,0
B003,2024-01-24,1018,0
B003,2024-01-24,2001,0
B003,2024-01-24,2002,0
B003,2024-01-24,2003,0
B003,2024-01-24,2004,0
B003,2024-01-24,2005,0
B003,2024-01-24,2006,0
B003,2024-01-24,2007,0
B003,2024-01-24,2008,0
B003,2024-01-24,2009,0
B003,2024-01-24,2010,0
B003,2024-01-24,2011,0
B003,2024-01-24,2012,0
B003,2024-01-24,3001,1
B003,2024-01-24,3002,0
B003,2024-01-24,3003,0
B003,2024-01-24,3004,0
B003,2024-01-24,3005,1
B003,2024-01-24,3006,0
B003,2024-01-24,3007,0
B003,2024-01-24,3008,1
B003,2024-01-24,3009,1
B003,2024-01-24,3010,0
B003,2024-01-24,4001,0
B003,2024-01-24,4002,0
B003,2024-01-24,4003,0
B003,2024-01-24,4004,0
B003,2024-01-24,4005,0
B003,2024-01-24,4006,0
B003,2024-01-24,5001,0
B003,2024-01-24,5002,0
B003,2024-01-24,5003,0
B003,2024-01-24,5004,0
B004,2024-01-24,1001,0
B004,2024-01-24,1002,0
B004,2024-01-24,1003,1
B004,2024-01-24,1004,1
B004,2024-01-24,1005,0
B004,2024-01-24,1006,0
B004,2024-01-24,1007,0
B004,2024-01-24,1008,0
B004,2024-01-24,1009,1
B004,2024-01-24,1010,0
B004,2024-01-24,1011,0
B004,2024-01-24,1012,0
B004,2024-01-24,1013,0
B004,2024-01-24,1014,0
B004,2024-01-24,1015,0
B004,2024-01-24,1016,0
B004,2024-01-24,1017,0
B004,2024-01-24,1018,0
B004,2024-01-24,2001,0
B004,2024-01-24,2002,0
B004,2024-01-24,2003,0
B004,2024-01-24,2004,0
B004,2024-01-24,2005,0
B004,2024-01-24,2006,0
B004,2024-01-24,2007,0
B004,2024-01-24,2008,0
B004,2024-01-24,2009,0
B004,2024-01-24,2010,0
B004,2024-01-24,2011,0
B004,2024-01-24,2012,0
B004,2024-01-24,3001,1
B004,2024-01-24,3002,0
B004,2024-01-24,3003,0
B004,2024-01-24,3004,1
B004,2024-01-24,3005,0
B004,2024-01-24,3006,1
B004,2024-01-24,3007,0
B004,2024-01-24,3008,0
B004,2024-01-24,3009,0
B004,2024-01-24,3010,1
B004,2024-01-24,4001,1
B004,2024-01-24,4002,0
B004,2024-01-24,4003,0
B004,2024-01-24,4004,1
B004,2024-01-24,4005,1
B004,2024-01-24,4006,0
B004,2024-01-24,5001,0
B004,2024-01-24,5002,0
B004,2024-01-24,5003,0
B004,2024-01-24,5004,0
B005,2024-01-24,1001,0
B005,2024-01-24,1002,0
B005,2024-01-24,1003,0
B005,2024-01-24,1004,0
B005,2024-01-24,1005,0
B005,2024-01-24,1006,0
B005,2024-01-24,1007,1
B005,2024-01-24,1008,0
B005,2024-01-24,1009,0
B005,2024-01-24,1010,0
B005,2024-01-24,1011,0
B005,2024-01-24,1012,0
B005,2024-01-24,1013,0
B005,2024-01-24,1014,0
B005,2024-01-24,1015,0
B005,2024-01-24,1016,0
B005,2024-01-24,1017,0
B005,2024-01-24,1018,0
B005,2024-01-24,2001,0
B005,2024-01-24,2002,0
B005,2024-01-24,2003,0
B005,2024-01-24,2004,0
B005,2024-01-24,2005,0
B005,2024-01-24,2006,0
B005,2024-01-24,2007,0
B005,2024-01-24,2008,0
B005,2024-01-24,2009,0
B005,2024-01-24,2010,0
B005,2024-01-24,2011,0
B005,2024-01-24,2012,0
B005,2024-01-24,3001,0
B005,2024-01-24,3002,0
B005,2024-01-24,3003,0
B005,2024-01-24,3004,1
B005,2024-01-24,3005,0
B005,2024-01-24,3006,0
B005,2024-01-24,3007,2
B005,2024-01-24,3008,0
B005,2024-01-24,3009,2
B005,2024-01-24,3010,1
B005,2024-01-24,4001,1
B005,2024-01-24,4002,1
B005,2024-01-24,4003,0
B005,2024-01-24,4004,1
B005,2024-01-24,4005,0
B005,2024-01-24,4006,1
B005,2024-01-24,5001,0
B005,2024-01-24,5002,0
B005,2024-01-24,5003,0
B005,2024-01-24,5004,0
B006,2024-01-24,1001,0
B006,2024-01-24,1002,1
B006,2024-01-24,1003,0
B006,2024-01-24,1004,0
B006,2024-01-24,1005,0
B006,2024-01-24,1006,0
B006,2024-01-24,1007,0
B006,2024-01-24,1008,0
B006,2024-01-24,1009,0
B006,2024-01-24,1010,0
B006,2024-01-24,1011,1
B006,2024-01-24,1012,0
B006,2024-01-24,1013,0
B006,2024-01-24,1014,0
B006,2024-01-24,1015,0
B006,2024-01-24,1016,0
B006,2024-01-24,1017,0
B006,2024-01-24,1018,0
B006,2024-01-24,2001,0
B006,2024-01-24,2002,0
B006,2024-01-24,2003,0
B006,2024-01-24,2004,0
B006,2024-01-24,2005,0
B006,2024-01-24,2006,0
B006,2024-01-24,2007,0
B006,2024-01-24,2008,0
B006,2024-01-24,2009,0
B006,2024-01-24,2010,0
B006,2024-01-24,2011,0
B006,2024-01-24,2012,0
B006,2024-01-24,3001,0
B006,2024-01-24,3002,2
B006,2024-01-24,3003,0
B006,2024-01-24,3004,0
B006,2024-01-24,3005,0
B006,2024-01-24,3006,0
B006,2024-01-24,3007,2
B006,2024-01-24,3008,2
B006,2024-01-24,3009,0
B006,2024-01-24,3010,0
B006,2024-01-24,4001,0
B006,2024-01-24,4002,0
B006,2024-01-24,4003,0
B006,2024-01-24,4004,0
B006,2024-01-24,4005,1
B006,2024-01-24,4006,0
B006,2024-01-24,5001,0
B006,2024-01-24,5002,0
B006,2024-01-24,5003,0
B006,2024-01-24,5004,0
B001,2024-01-25,1001,0
B001,2024-01-25,1002,0
B001,2024-01-25,1003,0
B001,2024-01-25,1004,0
B001,2024-01-25,1005,0
B001,2024-01-25,1006,0
B001,2024-01-25,1007,0
B001,2024-01-25,1008,0
B001,2024-01-25,1009,0
B001,2024-01-25,1010,0
B001,2024-01-25,1011,0
B001,2024-01-25,1012,0
B001,2024-01-25,1013,0
B001,2024-01-25,1014,0
B001,2024-01-25,1015,0
B001,2024-01-25,1016,0
B001,2024-01-25,1017,0
B001,2024-01-25,1018,0
B001,2024-01-25,2001,0
B001,2024-01-25,2002,0
B001,2024-01-25,2003,0
B001,2024-01-25,2004,0
B001,2024-01-25,2005,0
B001,2024-01-25,2006,0
B001,2024-01-25,2007,0
B001,2024-01-25,2008,0
B001,2024-01-25,2009,0
B001,2024-01-25,2010,0
B001,2024-01-25,2011,0
B001,2024-01-25,2012,0
B001,2024-01-25,3001,2
B001,2024-01-25,3002,0
B001,2024-01-25,3003,1
B001,2024-01-25,3004,0
B001,2024-01-25,3005,0
B001,2024-01-25,3006,0
B001,2024-01-25,3007,0
B001,2024-01-25,3008,0
B001,2024-01-25,3009,0
B001,2024-01-25,3010,0
B001,2024-01-25,4001,0
B001,2024-01-25,4002,0
B001,2024-01-25,4003,0
B001,2024-01-25,4004,1
B001,2024-01-25,4005,1
B001,2024-01-25,4006,0
B001,2024-01-25,5001,0
B001,2024-01-25,5002,0
B001,2024-01-25,5003,0
B001,2024-01-25,5004,0
B002,2024-01-25,1001,1
B002,2024-01-25,1002,0
B002,2024-01-25,1003,0
B002,2024-01-25,1004,0
B002,2024-01-25,1005,0
B002,2024-01-25,1006,0
B002,2024-01-25,1007,0
B002,2024-01-25,1008,0
B002,2024-01-25,1009,0
B002,2024-01-25,1010,0
B002,2024-01-25,1011,0
B002,2024-01-25,1012,0
B002,2024-01-25,1013,0
B002,2024-01-25,1014,0
B002,2024-01-25,1015,0
B002,2024-01-25,1016,0
B002,2024-01-25,1017,0
B002,2024-01-25,1018,0
B002,2024-01-25,2001,0
B002,2024-01-25,2002,0
B002,2024-01-25,2003,1
B002,2024-01-25,2004,0
B002,2024-01-25,2005,0
B002,2024-01-25,2006,0
B002,2024-01-25,2007,0
B002,2024-01-25,2008,0
B002,2024-01-25,2009,0
B002,2024-01-25,2010,0
B002,2024-01-25,2011,0
B002,2024-01-25,2012,0
B002,2024-01-25,3001,1
B002,2024-01-25,3002,0
B002,2024-01-25,3003,1
B002,2024-01-25,3004,1
B002,2024-01-25,3005,0
B002,2024-01-25,3006,0
B002,2024-01-25,3007,0
B002,2024-01-25,3008,0
B002,2024-01-25,3009,0
B002,2024-01-25,3010,0
B002,2024-01-25,4001,0
B002,2024-01-25,4002,1
B002,2024-01-25,4003,1
B002,2024-01-25,4004,0
B002,2024-01-25,4005,1
B002,2024-01-25,4006,2
B002,2024-01-25,5001,0
B002,2024-01-25,5002,1
B002,2024-01-25,5003,0
B002,2024-01-25,5004,0
B003,2024-01-25,1001,0
B003,2024-01-25,1002,0
B003,2024-01-25,1003,0
B003,2024-01-25,1004,0
B003,2024-01-25,1005,0
B003,2024-01-25,1006,0
B003,2024-01-25,1007,0
B003,2024-01-25,1008,0
B003,2024-01-25,1009,0
B003,2024-01-25,1010,0
B003,2024-01-25,1011,0
B003,2024-01-25,1012,0
B003,2024-01-25,1013,0
B003,2024-01-25,1014,0
B003,2024-01-25,1015,0
B003,2024-01-25,1016,1
B003,2024-01-25,1017,0
B003,2024-01-25,1018,0
B003,2024-01-25,2001,0
B003,2024-01-25,2002,0
B003,2024-01-25,2003,0
B003,2024-01-25,2004,0
B003,2024-01-25,2005,0
B003,2024-01-25,2006,0
B003,2024-01-25,2007,0
B003,2024-01-25,2008,0
B003,2024-01-25,2009,0
B003,2024-01-25,2010,2
B003,2024-01-25,2011,0
B003,2024-01-25,2012,0
B003,2024-01-25,3001,0
B003,2024-01-25,3002,0
B003,2024-01-25,3003,0
B003,2024-01-25,3004,0
B003,2024-01-25,3005,0
B003,2024-01-25,3006,0
B003,2024-01-25,3007,1
B003,2024-01-25,3008,0
B003,2024-01-25,3009,0
B003,2024-01-25,3010,0
B003,2024-01-25,4001,0
B003,2024-01-25,4002,1
B003,2024-01-25,4003,0
B003,2024-01-25,4004,3
B003,2024-01-25,4005,0
B003,2024-01-25,4006,0
B003,2024-01-25,5001,0
B003,2024-01-25,5002,0
B003,2024-01-25,5003,0
B003,2024-01-25,5004,0
B004,2024-01-25,1001,0
B004,2024-01-25,1002,0
B004,2024-01-25,1003,0
B004,2024-01-25,1004,0
B004,2024-01-25,1005,0
B004,2024-01-25,1006,0
B004,2024-01-25,1007,0
B004,2024-01-25,1008,0
B004,2024-01-25,1009,0
B004,2024-01-25,1010,0
B004,2024-01-25,1011,0
B004,2024-01-25,1012,0
B004,2024-01-25,1013,0
B004,2024-01-25,1014,1
B004,2024-01-25,1015,0
B004,2024-01-25,1016,0
B004,2024-01-25,1017,1
B004,2024-01-25,1018,0
B004,2024-01-25,2001,0
B004,2024-01-25,2002,0
B004,2024-01-25,2003,0
B004,2024-01-25,2004,0
B004,2024-01-25,2005,0
B004,2024-01-25,2006,0
B004,2024-01-25,2007,0
B004,2024-01-25,2008,0
B004,2024-01-25,2009,0
B004,2024-01-25,2010,0
B004,2024-01-25,2011,0
B004,2024-01-25,2012,0
B004,2024-01-25,3001,0
B004,2024-01-25,3002,0
B004,2024-01-25,3003,2
B004,2024-01-25,3004,0
B004,2024-01-25,3005,0
B004,2024-01-25,3006,0
B004,2024-01-25,3007,0
B004,2024-01-25,3008,0
B004,2024-01-25,3009,1
B004,2024-01-25,3010,0
B004,2024-01-25,4001,0
B004,2024-01-25,4002,0
B004,2024-01-25,4003,0
B004,2024-01-25,4004,0
B004,2024-01-25,4005,0
B004,2024-01-25,4006,0
B004,2024-01-25,5001,0
B004,2024-01-25,5002,0
B004,2024-01-25,5003,0
B004,2024-01-25,5004,0
B005,2024-01-25,1001,1
B005,2024-01-25,1002,0
B005,2024-01-25,1003,0
B005,2024-01-25,1004,0
B005,2024-01-25,1005,0
B005,2024-01-25,1006,0
B005,2024-01-25,1007,1
B005,2024-01-25,1008,0
B005,2024-01-25,1009,0
B005,2024-01-25,1010,0
B005,2024-01-25,1011,0
B005,2024-01-25,1012,0
B005,2024-01-25,1013,0
B005,2024-01-25,1014,0
B005,2024-01-25,1015,0
B005,2024-01-25,1016,0
B005,2024-01-25,1017,0
B005,2024-01-25,1018,0
B005,2024-01-25,2001,0
B005,2024-01-25,2002,0
B005,2024-01-25,2003,1
B005,2024-01-25,2004,0
B005,2024-01-25,2005,0
B005,2024-01-25,2006,0
B005,2024-01-25,2007,0
B005,2024-01-25,2008,0
B005,2024-01-25,2009,0
B005,2024-01-25,2010,0
B005,2024-01-25,2011,0
B005,2024-01-25,2012,0
B005,2024-01-25,3001,0
B005,2024-01-25,3002,0
B005,2024-01-25,3003,0
B005,2024-01-25,3004,0
B005,2024-01-25,3005,1
B005,2024-01-25,3006,0
B005,2024-01-25,3007,0
B005,2024-01-25,3008,1
B005,2024-01-25,3009,0
B005,2024-01-25,3010,0
B005,2024-01-25,4001,0
B005,2024-01-25,4002,0
B005,2024-01-25,4003,0
B005,2024-01-25,4004,0
B005,2024-01-25,4005,1
B005,2024-01-25,4006,2
B005,2024-01-25,5001,0
B005,2024-01-25,5002,0
B005,2024-01-25,5003,0
B005,2024-01-25,5004,1
B006,2024-01-25,1001,0
B006,2024-01-25,1002,0
B006,2024-01-25,1003,0
B006,2024-01-25,1004,0
B006,2024-01-25,1005,0
B006,2024-01-25,1006,0
B006,2024-01-25,1007,0
B006,2024-01-25,1008,0
B006,2024-01-25,1009,0
B006,2024-01-25,1010,0
B006,2024-01-25,1011,0
B006,2024-01-25,1012,0
B006,2024-01-25,1013,0
B006,2024-01-25,1014,0
B006,2024-01-25,1015,0
B006,2024-01-25,1016,0
B006,2024-01-25,1017,0
B006,2024-01-25,1018,0
B006,2024-01-25,2001,0
B006,2024-01-25,2002,0
B006,2024-01-25,2003,0
B006,2024-01-25,2004,0
B006,2024-01-25,2005,0
B006,2024-01-25,2006,0
B006,2024-01-25,2007,0
B006,2024-01-25,2008,0
B006,2024-01-25,2009,0
B006,2024-01-25,2010,0
B006,2024-01-25,2011,0
B006,2024-01-25,2012,0
B006,2024-01-25,3001,0
B006,2024-01-25,3002,1
B006,2024-01-25,3003,0
B006,2024-01-25,3004,0
B006,2024-01-25,3005,2
B006,2024-01-25,3006,0
B006,2024-01-25,3007,2
B006,2024-01-25,3008,0
B006,2024-01-25,3009,0
B006,2024-01-25,3010,0
B006,2024-01-25,4001,1
B006,2024-01-25,4002,0
B006,2024-01-25,4003,0
B006,2024-01-25,4004,0
B006,2024-01-25,4005,0
B006,2024-01-25,4006,0
B006,2024-01-25,5001,0
B006,2024-01-25,5002,0
B006,2024-01-25,5003,0
B006,2024-01-25,5004,0
B001,2024-01-26,1001,0
B001,2024-01-26,1002,0
B001,2024-01-26,1003,0
B001,2024-01-26,1004,0
B001,2024-01-26,1005,0
B001,2024-01-26,1006,0
B001,2024-01-26,1007,0
B001,2024-01-26,1008,0
B001,2024-01-26,1009,0
B001,2024-01-26,1010,0
B001,2024-01-26,1011,0
B001,2024-01-26,1012,0
B001,2024-01-26,1013,0
B001,2024-01-26,1014,0
B001,2024-01-26,1015,0
B001,2024-01-26,1016,0
B001,2024-01-26,1017,0
B001,2024-01-26,1018,0
B001,2024-01-26,2001,0
B001,2024-01-26,2002,0
B001,2024-01-26,2003,0
B001,2024-01-26,2004,0
B001,2024-01-26,2005,0
B001,2024-01-26,2006,0
B001,2024-01-26,2007,0
B001,2024-01-26,2008,0
B001,2024-01-26,2009,0
B001,2024-01-26,2010,0
B001,2024-01-26,2011,0
B001,2024-01-26,2012,0
B001,2024-01-26,3001,0
B001,2024-01-26,3002,0
B001,2024-01-26,3003,1
B001,2024-01-26,3004,0
B001,2024-01-26,3005,0
B001,2024-01-26,3006,0
B001,2024-01-26,3007,0
B001,2024-01-26,3008,0
B001,2024-01-26,3009,0
B001,2024-01-26,3010,0
B001,2024-01-26,4001,0
B001,2024-01-26,4002,1
B001,2024-01-26,4003,0
B001,2024-01-26,4004,0
B001,2024-01-26,4005,2
B001,2024-01-26,4006,0
B001,2024-01-26,5001,0
B001,2024-01-26,5002,0
B001,2024-01-26,5003,0
B001,2024-01-26,5004,0
B002,2024-01-26,1001,0
B002,2024-01-26,1002,0
B002,2024-01-26,1003,0
B002,2024-01-26,1004,0
B002,2024-01-26,1005,0
B002,2024-01-26,1006,0
B002,2024-01-26,1007,0
B002,2024-01-26,1008,0
B002,2024-01-26,1009,0
B002,2024-01-26,1010,0
B002,2024-01-26,1011,0
B002,2024-01-26,1012,0
B002,2024-01-26,1013,0
B002,2024-01-26,1014,0
B002,2024-01-26,1015,0
B002,2024-01-26,1016,0
B002,2024-01-26,1017,0
B002,2024-01-26,1018,0
B002,2024-01-26,2001,0
B002,2024-01-26,2002,0
B002,2024-01-26,2003,0
B002,2024-01-26,2004,0
B002,2024-01-26,2005,0
B002,2024-01-26,2006,0
B002,2024-01-26,2007,0
B002,2024-01-26,2008,0
B002,2024-01-26,2009,1
B002,2024-01-26,2010,0
B002,2024-01-26,2011,0
B002,2024-01-26,2012,0
B002,2024-01-26,3001,0
B002,2024-01-26,3002,0
B002,2024-01-26,3003,0
B002,2024-01-26,3004,0
B002,2024-01-26,3005,0
B002,2024-01-26,3006,0
B002,2024-01-26,3007,0
B002,2024-01-26,3008,0
B002,2024-01-26,3009,0
B002,2024-01-26,3010,0
B002,2024-01-26,4001,0
B002,2024-01-26,4002,0
B002,2024-01-26,4003,1
B002,2024-01-26,4004,2
B002,2024-01-26,4005,0
B002,2024-01-26,4006,0
B002,2024-01-26,5001,0
B002,2024-01-26,5002,0
B002,2024-01-26,5003,0
B002,2024-01-26,5004,0
B003,2024-01-26,1001,0
B003,2024-01-26,1002,0
B003,2024-01-26,1003,0
B003,2024-01-26,1004,0
B003,2024-01-26,1005,0
B003,2024-01-26,1006,0
B003,2024-01-26,1007,0
