Branch ID,Date,PLU Key,Category key,Qty
B006,2024-01-16,2003,2,0
B006,2024-01-16,2004,2,2
B006,2024-01-16,2005,2,1
B006,2024-01-16,2006,2,1
B006,2024-01-16,2007,2,1
B006,2024-01-16,2008,2,1
B006,2024-01-16,2009,2,2
B006,2024-01-16,2010,2,2
B006,2024-01-16,2011,2,2
B006,2024-01-16,2012,2,1
B006,2024-01-16,3001,3,9
B006,2024-01-16,3002,3,9
B006,2024-01-16,3003,3,11
B006,2024-01-16,3004,3,12
B006,2024-01-16,3005,3,12
B006,2024-01-16,3006,3,12
B006,2024-01-16,3007,3,9
B006,2024-01-16,3008,3,8
B006,2024-01-16,3009,3,12
B006,2024-01-16,3010,3,6
B006,2024-01-16,4001,4,5
B006,2024-01-16,4002,4,5
B006,2024-01-16,4003,4,6
B006,2024-01-16,4004,4,7
B006,2024-01-16,4005,4,4
B006,2024-01-16,4006,4,3
B006,2024-01-16,5001,5,1
B006,2024-01-16,5002,5,1
B006,2024-01-16,5003,5,1
B006,2024-01-16,5004,5,2
B001,2024-01-17,1001,1,19
B001,2024-01-17,1002,1,20
B001,2024-01-17,1003,1,18
B001,2024-01-17,1004,1,6
B001,2024-01-17,1005,1,22
B001,2024-01-17,1006,1,19
B001,2024-01-17,1007,1,35
B001,2024-01-17,1008,1,16
B001,2024-01-17,1009,1,33
B001,2024-01-17,1010,1,19
B001,2024-01-17,1011,1,8
B001,2024-01-17,1012,1,20
B001,2024-01-17,1013,1,22
B001,2024-01-17,1014,1,12
B001,2024-01-17,1015,1,27
B001,2024-01-17,1016,1,24
B001,2024-01-17,1017,1,28
B001,2024-01-17,1018,1,21
B001,2024-01-17,2001,2,1
B001,2024-01-17,2002,2,1
B001,2024-01-17,2003,2,2
B001,2024-01-17,2004,2,2
B001,2024-01-17,2005,2,1
B001,2024-01-17,2006,2,2
B001,2024-01-17,2007,2,1
B001,2024-01-17,2008,2,1
B001,2024-01-17,2009,2,2
B001,2024-01-17,2010,2,4
B001,2024-01-17,2011,2,3
B001,2024-01-17,2012,2,1
B001,2024-01-17,3001,3,11
B001,2024-01-17,3002,3,8
B001,2024-01-17,3003,3,19
B001,2024-01-17,3004,3,18
B001,2024-01-17,3005,3,13
B001,2024-01-17,3006,3,23
B001,2024-01-17,3007,3,9
B001,2024-01-17,3008,3,12
B001,2024-01-17,3009,3,10
B001,2024-01-17,3010,3,9
B001,2024-01-17,4001,4,6
B001,2024-01-17,4002,4,10
B001,2024-01-17,4003,4,6
B001,2024-01-17,4004,4,7
B001,2024-01-17,4005,4,5
B001,2024-01-17,4006,4,8
B001,2024-01-17,5001,5,2
B001,2024-01-17,5002,5,2
B001,2024-01-17,5003,5,1
B001,2024-01-17,5004,5,2
B002,2024-01-17,1001,1,22
B002,2024-01-17,1002,1,23
B002,2024-01-17,1003,1,31
B002,2024-01-17,1004,1,21
B002,2024-01-17,1005,1,19
B002,2024-01-17,1006,1,17
B002,2024-01-17,1007,1,27
B002,2024-01-17,1008,1,27
B002,2024-01-17,1009,1,35
B002,2024-01-17,1010,1,12
B002,2024-01-17,1011,1,12
B002,2024-01-17,1012,1,26
B002,2024-01-17,1013,1,7
B002,2024-01-17,1014,1,28
B002,2024-01-17,1015,1,32
B002,2024-01-17,1016,1,41
B002,2024-01-17,1017,1,26
B002,2024-01-17,1018,1,43
B002,2024-01-17,2001,2,3
B002,2024-01-17,2002,2,2
B002,2024-01-17,2003,2,1
B002,2024-01-17,2004,2,2
B002,2024-01-17,2005,2,2
B002,2024-01-17,2006,2,2
B002,2024-01-17,2007,2,2
B002,2024-01-17,2008,2,1
B002,2024-01-17,2009,2,3
B002,2024-01-17,2010,2,2
B002,2024-01-17,2011,2,2
B002,2024-01-17,2012,2,1
B002,2024-01-17,3001,3,8
B002,2024-01-17,3002,3,5
B002,2024-01-17,3003,3,10
B002,2024-01-17,3004,3,16
B002,2024-01-17,3005,3,11
B002,2024-01-17,3006,3,16
B002,2024-01-17,3007,3,12
B002,2024-01-17,3008,3,15
B002,2024-01-17,3009,3,10
B002,2024-01-17,3010,3,9
B002,2024-01-17,4001,4,6
B002,2024-01-17,4002,4,7
B002,2024-01-17,4003,4,6
B002,2024-01-17,4004,4,6
B002,2024-01-17,4005,4,6
B002,2024-01-17,4006,4,7
B002,2024-01-17,5001,5,2
B002,2024-01-17,5002,5,2
B002,2024-01-17,5003,5,1
B002,2024-01-17,5004,5,2
B003,2024-01-17,1001,1,30
B003,2024-01-17,1002,1,32
B003,2024-01-17,1003,1,26
B003,2024-01-17,1004,1,24
B003,2024-01-17,1005,1,13
B003,2024-01-17,1006,1,18
B003,2024-01-17,1007,1,14
B003,2024-01-17,1008,1,42
B003,2024-01-17,1009,1,40
B003,2024-01-17,1010,1,28
B003,2024-01-17,1011,1,24
B003,2024-01-17,1012,1,11
B003,2024-01-17,1013,1,23
B003,2024-01-17,1014,1,21
B003,2024-01-17,1015,1,26
B003,2024-01-17,1016,1,29
B003,2024-01-17,1017,1,50
B003,2024-01-17,1018,1,32
B003,2024-01-17,2001,2,3
B003,2024-01-17,2002,2,3
B003,2024-01-17,2003,2,2
B003,2024-01-17,2004,2,3
B003,2024-01-17,2005,2,2
B003,2024-01-17,2006,2,3
B003,2024-01-17,2007,2,2
B003,2024-01-17,2008,2,2
B003,2024-01-17,2009,2,3
B003,2024-01-17,2010,2,3
B003,2024-01-17,2011,2,3
B003,2024-01-17,2012,2,2
B003,2024-01-17,3001,3,18
B003,2024-01-17,3002,3,13
B003,2024-01-17,3003,3,9
B003,2024-01-17,3004,3,10
B003,2024-01-17,3005,3,23
B003,2024-01-17,3006,3,28
B003,2024-01-17,3007,3,11
B003,2024-01-17,3008,3,17
B003,2024-01-17,3009,3,19
B003,2024-01-17,3010,3,13
B003,2024-01-17,4001,4,9
B003,2024-01-17,4002,4,7
B003,2024-01-17,4003,4,4
B003,2024-01-17,4004,4,7
B003,2024-01-17,4005,4,10
B003,2024-01-17,4006,4,8
B003,2024-01-17,5001,5,2
B003,2024-01-17,5002,5,3
B003,2024-01-17,5003,5,2
B003,2024-01-17,5004,5,1
B004,2024-01-17,1001,1,22
B004,2024-01-17,1002,1,19
B004,2024-01-17,1003,1,22
B004,2024-01-17,1004,1,10
B004,2024-01-17,1005,1,19
B004,2024-01-17,1006,1,9
B004,2024-01-17,1007,1,20
B004,2024-01-17,1008,1,21
B004,2024-01-17,1009,1,23
B004,2024-01-17,1010,1,17
B004,2024-01-17,1011,1,19
B004,2024-01-17,1012,1,14
B004,2024-01-17,1013,1,11
B004,2024-01-17,1014,1,11
B004,2024-01-17,1015,1,24
B004,2024-01-17,1016,1,31
B004,2024-01-17,1017,1,24
B004,2024-01-17,1018,1,21
B004,2024-01-17,2001,2,2
B004,2024-01-17,2002,2,2
B004,2024-01-17,2003,2,1
B004,2024-01-17,2004,2,2
B004,2024-01-17,2005,2,2
B004,2024-01-17,2006,2,2
B004,2024-01-17,2007,2,2
B004,2024-01-17,2008,2,2
B004,2024-01-17,2009,2,2
B004,2024-01-17,2010,2,3
B004,2024-01-17,2011,2,3
B004,2024-01-17,2012,2,1
B004,2024-01-17,3001,3,15
B004,2024-01-17,3002,3,13
B004,2024-01-17,3003,3,6
B004,2024-01-17,3004,3,16
B004,2024-01-17,3005,3,12
B004,2024-01-17,3006,3,17
B004,2024-01-17,3007,3,9
B004,2024-01-17,3008,3,17
B004,2024-01-17,3009,3,11
B004,2024-01-17,3010,3,7
B004,2024-01-17,4001,4,7
B004,2024-01-17,4002,4,3
B004,2024-01-17,4003,4,5
B004,2024-01-17,4004,4,3
B004,2024-01-17,4005,4,3
B004,2024-01-17,4006,4,7
B004,2024-01-17,5001,5,1
B004,2024-01-17,5002,5,2
B004,2024-01-17,5003,5,1
B004,2024-01-17,5004,5,1
B005,2024-01-17,1001,1,10
B005,2024-01-17,1002,1,18
B005,2024-01-17,1003,1,14
B005,2024-01-17,1004,1,12
B005,2024-01-17,1005,1,14
B005,2024-01-17,1006,1,12
B005,2024-01-17,1007,1,17
B005,2024-01-17,1008,1,14
B005,2024-01-17,1009,1,14
B005,2024-01-17,1010,1,8
B005,2024-01-17,1011,1,14
B005,2024-01-17,1012,1,10
B005,2024-01-17,1013,1,12
B005,2024-01-17,1014,1,12
B005,2024-01-17,1015,1,19
B005,2024-01-17,1016,1,21
B005,2024-01-17,1017,1,15
B005,2024-01-17,1018,1,19
B005,2024-01-17,2001,2,1
B005,2024-01-17,2002,2,1
B005,2024-01-17,2003,2,1
B005,2024-01-17,2004,2,2
B005,2024-01-17,2005,2,1
B005,2024-01-17,2006,2,1
B005,2024-01-17,2007,2,1
B005,2024-01-17,2008,2,1
B005,2024-01-17,2009,2,1
B005,2024-01-17,2010,2,2
B005,2024-01-17,2011,2,2
B005,2024-01-17,2012,2,1
B005,2024-01-17,3001,3,8
B005,2024-01-17,3002,3,7
B005,2024-01-17,3003,3,7
B005,2024-01-17,3004,3,8
B005,2024-01-17,3005,3,7
B005,2024-01-17,3006,3,10
B005,2024-01-17,3007,3,5
B005,2024-01-17,3008,3,7
B005,2024-01-17,3009,3,6
B005,2024-01-17,3010,3,4
B005,2024-01-17,4001,4,5
B005,2024-01-17,4002,4,4
B005,2024-01-17,4003,4,2
B005,2024-01-17,4004,4,2
B005,2024-01-17,4005,4,5
B005,2024-01-17,4006,4,4
B005,2024-01-17,5001,5,1
B005,2024-01-17,5002,5,1
B005,2024-01-17,5003,5,0
B005,2024-01-17,5004,5,1
B006,2024-01-17,1001,1,29
B006,2024-01-17,1002,1,17
B006,2024-01-17,1003,1,28
B006,2024-01-17,1004,1,15
B006,2024-01-17,1005,1,10
B006,2024-01-17,1006,1,15
B006,2024-01-17,1007,1,22
B006,2024-01-17,1008,1,12
B006,2024-01-17,1009,1,17
B006,2024-01-17,1010,1,14
B006,2024-01-17,1011,1,13
B006,2024-01-17,1012,1,13
B006,2024-01-17,1013,1,12
B006,2024-01-17,1014,1,13
B006,2024-01-17,1015,1,22
B006,2024-01-17,1016,1,24
B006,2024-01-17,1017,1,15
B006,2024-01-17,1018,1,22
B006,2024-01-17,2001,2,2
B006,2024-01-17,2002,2,2
B006,2024-01-17,2003,2,1
B006,2024-01-17,2004,2,1
B006,2024-01-17,2005,2,2
B006,2024-01-17,2006,2,1
B006,2024-01-17,2007,2,1
B006,2024-01-17,2008,2,2
B006,2024-01-17,2009,2,2
B006,2024-01-17,2010,2,1
B006,2024-01-17,2011,2,2
B006,2024-01-17,2012,2,1
B006,2024-01-17,3001,3,10
B006,2024-01-17,3002,3,6
B006,2024-01-17,3003,3,10
B006,2024-01-17,3004,3,14
B006,2024-01-17,3005,3,10
B006,2024-01-17,3006,3,11
B006,2024-01-17,3007,3,9
B006,2024-01-17,3008,3,9
B006,2024-01-17,3009,3,11
B006,2024-01-17,3010,3,10
B006,2024-01-17,4001,4,5
B006,2024-01-17,4002,4,4
B006,2024-01-17,4003,4,5
B006,2024-01-17,4004,4,3
B006,2024-01-17,4005,4,5
B006,2024-01-17,4006,4,6
B006,2024-01-17,5001,5,1
B006,2024-01-17,5002,5,2
B006,2024-01-17,5003,5,1
B006,2024-01-17,5004,5,2
B001,2024-01-18,1001,1,17
B001,2024-01-18,1002,1,18
B001,2024-01-18,1003,1,6
B001,2024-01-18,1004,1,15
B001,2024-01-18,1005,1,23
B001,2024-01-18,1006,1,16
B001,2024-01-18,1007,1,34
B001,2024-01-18,1008,1,24
B001,2024-01-18,1009,1,29
B001,2024-01-18,1010,1,21
B001,2024-01-18,1011,1,14
B001,2024-01-18,1012,1,14
B001,2024-01-18,1013,1,21
B001,2024-01-18,1014,1,19
B001,2024-01-18,1015,1,18
B001,2024-01-18,1016,1,25
B001,2024-01-18,1017,1,20
B001,2024-01-18,1018,1,23
B001,2024-01-18,2001,2,3
B001,2024-01-18,2002,2,1
B001,2024-01-18,2003,2,2
B001,2024-01-18,2004,2,3
B001,2024-01-18,2005,2,1
B001,2024-01-18,2006,2,1
B001,2024-01-18,2007,2,1
B001,2024-01-18,2008,2,1
B001,2024-01-18,2009,2,3
B001,2024-01-18,2010,2,2
B001,2024-01-18,2011,2,3
B001,2024-01-18,2012,2,2
B001,2024-01-18,3001,3,13
B001,2024-01-18,3002,3,17
B001,2024-01-18,3003,3,15
B001,2024-01-18,3004,3,11
B001,2024-01-18,3005,3,14
B001,2024-01-18,3006,3,15
B001,2024-01-18,3007,3,12
B001,2024-01-18,3008,3,14
B001,2024-01-18,3009,3,17
B001,2024-01-18,3010,3,6
B001,2024-01-18,4001,4,4
B001,2024-01-18,4002,4,2
B001,2024-01-18,4003,4,4
B001,2024-01-18,4004,4,4
B001,2024-01-18,4005,4,4
B001,2024-01-18,4006,4,5
B001,2024-01-18,5001,5,2
B001,2024-01-18,5002,5,2
B001,2024-01-18,5003,5,1
B001,2024-01-18,5004,5,2
B002,2024-01-18,1001,1,23
B002,2024-01-18,1002,1,26
B002,2024-01-18,1003,1,24
B002,2024-01-18,1004,1,28
B002,2024-01-18,1005,1,21
B002,2024-01-18,1006,1,26
B002,2024-01-18,1007,1,20
B002,2024-01-18,1008,1,20
B002,2024-01-18,1009,1,31
B002,2024-01-18,1010,1,19
B002,2024-01-18,1011,1,10
B002,2024-01-18,1012,1,19
B002,2024-01-18,1013,1,12
B002,2024-01-18,1014,1,14
B002,2024-01-18,1015,1,44
B002,2024-01-18,1016,1,11
B002,2024-01-18,1017,1,15
B002,2024-01-18,1018,1,28
B002,2024-01-18,2001,2,1
B002,2024-01-18,2002,2,2
B002,2024-01-18,2003,2,2
B002,2024-01-18,2004,2,4
B002,2024-01-18,2005,2,2
B002,2024-01-18,2006,2,2
B002,2024-01-18,2007,2,1
B002,2024-01-18,2008,2,2
B002,2024-01-18,2009,2,3
B002,2024-01-18,2010,2,3
B002,2024-01-18,2011,2,3
B002,2024-01-18,2012,2,1
B002,2024-01-18,3001,3,15
B002,2024-01-18,3002,3,13
B002,2024-01-18,3003,3,10
B002,2024-01-18,3004,3,16
B002,2024-01-18,3005,3,17
B002,2024-01-18,3006,3,23
B002,2024-01-18,3007,3,12
B002,2024-01-18,3008,3,19
B002,2024-01-18,3009,3,11
B002,2024-01-18,3010,3,7
B002,2024-01-18,4001,4,8
B002,2024-01-18,4002,4,6
B002,2024-01-18,4003,4,8
B002,2024-01-18,4004,4,5
B002,2024-01-18,4005,4,9
B002,2024-01-18,4006,4,6
B002,2024-01-18,5001,5,1
B002,2024-01-18,5002,5,3
B002,2024-01-18,5003,5,1
B002,2024-01-18,5004,5,2
B003,2024-01-18,1001,1,21
B003,2024-01-18,1002,1,26
B003,2024-01-18,1003,1,30
B003,2024-01-18,1004,1,24
B003,2024-01-18,1005,1,27
B003,2024-01-18,1006,1,17
B003,2024-01-18,1007,1,34
B003,2024-01-18,1008,1,25
B003,2024-01-18,1009,1,29
B003,2024-01-18,1010,1,23
B003,2024-01-18,1011,1,19
B003,2024-01-18,1012,1,29
B003,2024-01-18,1013,1,22
B003,2024-01-18,1014,1,17
B003,2024-01-18,1015,1,51
B003,2024-01-18,1016,1,43
B003,2024-01-18,1017,1,38
B003,2024-01-18,1018,1,27
B003,2024-01-18,2001,2,4
B003,2024-01-18,2002,2,1
B003,2024-01-18,2003,2,1
B003,2024-01-18,2004,2,4
B003,2024-01-18,2005,2,3
B003,2024-01-18,2006,2,3
B003,2024-01-18,2007,2,2
B003,2024-01-18,2008,2,3
B003,2024-01-18,2009,2,6
B003,2024-01-18,2010,2,4
B003,2024-01-18,2011,2,2
B003,2024-01-18,2012,2,2
B003,2024-01-18,3001,3,26
B003,2024-01-18,3002,3,15
B003,2024-01-18,3003,3,17
B003,2024-01-18,3004,3,12
B003,2024-01-18,3005,3,20
B003,2024-01-18,3006,3,16
B003,2024-01-18,3007,3,8
B003,2024-01-18,3008,3,22
B003,2024-01-18,3009,3,20
B003,2024-01-18,3010,3,9
B003,2024-01-18,4001,4,9
B003,2024-01-18,4002,4,5
B003,2024-01-18,4003,4,10
B003,2024-01-18,4004,4,6
B003,2024-01-18,4005,4,11
B003,2024-01-18,4006,4,5
B003,2024-01-18,5001,5,2
B003,2024-01-18,5002,5,2
B003,2024-01-18,5003,5,1
B003,2024-01-18,5004,5,3
B004,2024-01-18,1001,1,14
B004,2024-01-18,1002,1,20
B004,2024-01-18,1003,1,17
B004,2024-01-18,1004,1,15
B004,2024-01-18,1005,1,16
B004,2024-01-18,1006,1,12
B004,2024-01-18,1007,1,20
B004,2024-01-18,1008,1,20
B004,2024-01-18,1009,1,21
B004,2024-01-18,1010,1,17
B004,2024-01-18,1011,1,7
B004,2024-01-18,1012,1,21
B004,2024-01-18,1013,1,14
B004,2024-01-18,1014,1,12
B004,2024-01-18,1015,1,30
B004,2024-01-18,1016,1,20
B004,2024-01-18,1017,1,28
B004,2024-01-18,1018,1,30
B004,2024-01-18,2001,2,3
B004,2024-01-18,2002,2,1
B004,2024-01-18,2003,2,2
B004,2024-01-18,2004,2,3
B004,2024-01-18,2005,2,2
B004,2024-01-18,2006,2,1
B004,2024-01-18,2007,2,1
B004,2024-01-18,2008,2,1
B004,2024-01-18,2009,2,2
B004,2024-01-18,2010,2,1
B004,2024-01-18,2011,2,2
B004,2024-01-18,2012,2,1
B004,2024-01-18,3001,3,6
B004,2024-01-18,3002,3,11
B004,2024-01-18,3003,3,6
B004,2024-01-18,3004,3,13
B004,2024-01-18,3005,3,11
B004,2024-01-18,3006,3,19
B004,2024-01-18,3007,3,9
B004,2024-01-18,3008,3,17
B004,2024-01-18,3009,3,14
B004,2024-01-18,3010,3,8
B004,2024-01-18,4001,4,5
B004,2024-01-18,4002,4,6
B004,2024-01-18,4003,4,6
B004,2024-01-18,4004,4,3
B004,2024-01-18,4005,4,6
B004,2024-01-18,4006,4,6
B004,2024-01-18,5001,5,1
B004,2024-01-18,5002,5,2
B004,2024-01-18,5003,5,1
B004,2024-01-18,5004,5,3
B005,2024-01-18,1001,1,11
B005,2024-01-18,1002,1,14
B005,2024-01-18,1003,1,11
B005,2024-01-18,1004,1,12
B005,2024-01-18,1005,1,16
B005,2024-01-18,1006,1,8
B005,2024-01-18,1007,1,11
B005,2024-01-18,1008,1,13
B005,2024-01-18,1009,1,20
B005,2024-01-18,1010,1,12
B005,2024-01-18,1011,1,12
B005,2024-01-18,1012,1,8
B005,2024-01-18,1013,1,6
B005,2024-01-18,1014,1,8
B005,2024-01-18,1015,1,20
B005,2024-01-18,1016,1,15
B005,2024-01-18,1017,1,15
B005,2024-01-18,1018,1,18
B005,2024-01-18,2001,2,2
B005,2024-01-18,2002,2,2
B005,2024-01-18,2003,2,1
B005,2024-01-18,2004,2,1
B005,2024-01-18,2005,2,1
B005,2024-01-18,2006,2,0
B005,2024-01-18,2007,2,1
B005,2024-01-18,2008,2,1
B005,2024-01-18,2009,2,2
B005,2024-01-18,2010,2,1
B005,2024-01-18,2011,2,2
B005,2024-01-18,2012,2,1
B005,2024-01-18,3001,3,9
B005,2024-01-18,3002,3,7
B005,2024-01-18,3003,3,11
B005,2024-01-18,3004,3,6
B005,2024-01-18,3005,3,9
B005,2024-01-18,3006,3,12
B005,2024-01-18,3007,3,5
B005,2024-01-18,3008,3,8
B005,2024-01-18,3009,3,8
B005,2024-01-18,3010,3,6
B005,2024-01-18,4001,4,5
B005,2024-01-18,4002,4,4
B005,2024-01-18,4003,4,4
B005,2024-01-18,4004,4,5
B005,2024-01-18,4005,4,5
B005,2024-01-18,4006,4,4
B005,2024-01-18,5001,5,1
B005,2024-01-18,5002,5,1
B005,2024-01-18,5003,5,1
B005,2024-01-18,5004,5,1
B006,2024-01-18,1001,1,22
B006,2024-01-18,1002,1,23
B006,2024-01-18,1003,1,18
B006,2024-01-18,1004,1,13
B006,2024-01-18,1005,1,15
B006,2024-01-18,1006,1,15
B006,2024-01-18,1007,1,17
B006,2024-01-18,1008,1,20
B006,2024-01-18,1009,1,18
B006,2024-01-18,1010,1,14
B006,2024-01-18,1011,1,11
B006,2024-01-18,1012,1,14
B006,2024-01-18,1013,1,17
B006,2024-01-18,1014,1,15
B006,2024-01-18,1015,1,34
B006,2024-01-18,1016,1,26
B006,2024-01-18,1017,1,30
B006,2024-01-18,1018,1,18
B006,2024-01-18,2001,2,2
B006,2024-01-18,2002,2,1
B006,2024-01-18,2003,2,1
B006,2024-01-18,2004,2,2
B006,2024-01-18,2005,2,2
B006,2024-01-18,2006,2,1
B006,2024-01-18,2007,2,1
B006,2024-01-18,2008,2,1
B006,2024-01-18,2009,2,1
B006,2024-01-18,2010,2,2
B006,2024-01-18,2011,2,2
B006,2024-01-18,2012,2,1
B006,2024-01-18,3001,3,14
B006,2024-01-18,3002,3,6
B006,2024-01-18,3003,3,9
B006,2024-01-18,3004,3,14
B006,2024-01-18,3005,3,13
B006,2024-01-18,3006,3,10
B006,2024-01-18,3007,3,10
B006,2024-01-18,3008,3,8
B006,2024-01-18,3009,3,13
B006,2024-01-18,3010,3,6
B006,2024-01-18,4001,4,6
B006,2024-01-18,4002,4,5
B006,2024-01-18,4003,4,5
B006,2024-01-18,4004,4,5
B006,2024-01-18,4005,4,5
B006,2024-01-18,4006,4,4
B006,2024-01-18,5001,5,1
B006,2024-01-18,5002,5,2
B006,2024-01-18,5003,5,0
B006,2024-01-18,5004,5,2
B001,2024-01-19,1001,1,25
B001,2024-01-19,1002,1,22
B001,2024-01-19,1003,1,15
B001,2024-01-19,1004,1,23
B001,2024-01-19,1005,1,16
B001,2024-01-19,1006,1,19
B001,2024-01-19,1007,1,22
B001,2024-01-19,1008,1,23
B001,2024-01-19,1009,1,24
B001,2024-01-19,1010,1,21
B001,2024-01-19,1011,1,13
B001,2024-01-19,1012,1,17
B001,2024-01-19,1013,1,18
B001,2024-01-19,1014,1,18
B001,2024-01-19,1015,1,23
B001,2024-01-19,1016,1,24
B001,2024-01-19,1017,1,9
B001,2024-01-19,1018,1,28
B001,2024-01-19,2001,2,3
B001,2024-01-19,2002,2,2
B001,2024-01-19,2003,2,2
B001,2024-01-19,2004,2,1
B001,2024-01-19,2005,2,2
B001,2024-01-19,2006,2,1
B001,2024-01-19,2007,2,1
B001,2024-01-19,2008,2,2
B001,2024-01-19,2009,2,2
B001,2024-01-19,2010,2,2
B001,2024-01-19,2011,2,3
B001,2024-01-19,2012,2,0
B001,2024-01-19,3001,3,11
B001,2024-01-19,3002,3,10
B001,2024-01-19,3003,3,15
B001,2024-01-19,3004,3,12
B001,2024-01-19,3005,3,11
B001,2024-01-19,3006,3,18
B001,2024-01-19,3007,3,8
B001,2024-01-19,3008,3,11
B001,2024-01-19,3009,3,13
B001,2024-01-19,3010,3,6
B001,2024-01-19,4001,4,6
B001,2024-01-19,4002,4,5
B001,2024-01-19,4003,4,4
B001,2024-01-19,4004,4,6
B001,2024-01-19,4005,4,9
B001,2024-01-19,4006,4,4
B001,2024-01-19,5001,5,2
B001,2024-01-19,5002,5,1
B001,2024-01-19,5003,5,1
B001,2024-01-19,5004,5,2
B002,2024-01-19,1001,1,37
B002,2024-01-19,1002,1,33
B002,2024-01-19,1003,1,21
B002,2024-01-19,1004,1,17
B002,2024-01-19,1005,1,16
B002,2024-01-19,1006,1,12
B002,2024-01-19,1007,1,22
B002,2024-01-19,1008,1,26
B002,2024-01-19,1009,1,29
B002,2024-01-19,1010,1,23
B002,2024-01-19,1011,1,24
B002,2024-01-19,1012,1,8
B002,2024-01-19,1013,1,19
B002,2024-01-19,1014,1,19
B002,2024-01-19,1015,1,36
B002,2024-01-19,1016,1,25
B002,2024-01-19,1017,1,28
B002,2024-01-19,1018,1,27
B002,2024-01-19,2001,2,2
B002,2024-01-19,2002,2,1
B002,2024-01-19,2003,2,2
B002,2024-01-19,2004,2,3
B002,2024-01-19,2005,2,1
B002,2024-01-19,2006,2,2
B002,2024-01-19,2007,2,3
B002,2024-01-19,2008,2,3
B002,2024-01-19,2009,2,4
B002,2024-01-19,2010,2,2
B002,2024-01-19,2011,2,3
B002,2024-01-19,2012,2,1
B002,2024-01-19,3001,3,16
B002,2024-01-19,3002,3,11
B002,2024-01-19,3003,3,13
B002,2024-01-19,3004,3,17
B002,2024-01-19,3005,3,12
B002,2024-01-19,3006,3,14
B002,2024-01-19,3007,3,11
B002,2024-01-19,3008,3,15
B002,2024-01-19,3009,3,15
B002,2024-01-19,3010,3,9
B002,2024-01-19,4001,4,9
B002,2024-01-19,4002,4,4
B002,2024-01-19,4003,4,10
B002,2024-01-19,4004,4,6
B002,2024-01-19,4005,4,3
B002,2024-01-19,4006,4,6
B002,2024-01-19,5001,5,2
B002,2024-01-19,5002,5,2
B002,2024-01-19,5003,5,2
B002,2024-01-19,5004,5,2
B003,2024-01-19,1001,1,42
B003,2024-01-19,1002,1,18
B003,2024-01-19,1003,1,19
B003,2024-01-19,1004,1,8
B003,2024-01-19,1005,1,29
B003,2024-01-19,1006,1,19
B003,2024-01-19,1007,1,30
B003,2024-01-19,1008,1,37
B003,2024-01-19,1009,1,37
B003,2024-01-19,1010,1,23
B003,2024-01-19,1011,1,25
B003,2024-01-19,1012,1,20
B003,2024-01-19,1013,1,18
B003,2024-01-19,1014,1,18
B003,2024-01-19,1015,1,41
B003,2024-01-19,1016,1,21
B003,2024-01-19,1017,1,39
B003,2024-01-19,1018,1,38
B003,2024-01-19,2001,2,4
B003,2024-01-19,2002,2,2
B003,2024-01-19,2003,2,2
B003,2024-01-19,2004,2,2
B003,2024-01-19,2005,2,2
B003,2024-01-19,2006,2,2
B003,2024-01-19,2007,2,2
B003,2024-01-19,2008,2,3
B003,2024-01-19,2009,2,2
B003,2024-01-19,2010,2,3
B003,2024-01-19,2011,2,3
B003,2024-01-19,2012,2,2
B003,2024-01-19,3001,3,10
B003,2024-01-19,3002,3,14
B003,2024-01-19,3003,3,11
B003,2024-01-19,3004,3,21
B003,2024-01-19,3005,3,15
B003,2024-01-19,3006,3,19
B003,2024-01-19,3007,3,18
B003,2024-01-19,3008,3,20
B003,2024-01-19,3009,3,19
B003,2024-01-19,3010,3,17
B003,2024-01-19,4001,4,10
B003,2024-01-19,4002,4,6
B003,2024-01-19,4003,4,8
B003,2024-01-19,4004,4,6
B003,2024-01-19,4005,4,10
B003,2024-01-19,4006,4,10
B003,2024-01-19,5001,5,1
B003,2024-01-19,5002,5,1
B003,2024-01-19,5003,5,1
B003,2024-01-19,5004,5,2
B004,2024-01-19,1001,1,18
B004,2024-01-19,1002,1,25
B004,2024-01-19,1003,1,18
B004,2024-01-19,1004,1,11
B004,2024-01-19,1005,1,11
B004,2024-01-19,1006,1,18
B004,2024-01-19,1007,1,22
B004,2024-01-19,1008,1,28
B004,2024-01-19,1009,1,20
B004,2024-01-19,1010,1,16
B004,2024-01-19,1011,1,16
B004,2024-01-19,1012,1,10
B004,2024-01-19,1013,1,17
B004,2024-01-19,1014,1,15
B004,2024-01-19,1015,1,22
B004,2024-01-19,1016,1,21
B004,2024-01-19,1017,1,24
B004,2024-01-19,1018,1,26
B004,2024-01-19,2001,2,2
B004,2024-01-19,2002,2,2
B004,2024-01-19,2003,2,1
B004,2024-01-19,2004,2,2
B004,2024-01-19,2005,2,1
B004,2024-01-19,2006,2,1
B004,2024-01-19,2007,2,1
B004,2024-01-19,2008,2,1
B004,2024-01-19,2009,2,2
B004,2024-01-19,2010,2,2
B004,2024-01-19,2011,2,2
B004,2024-01-19,2012,2,1
B004,2024-01-19,3001,3,11
B004,2024-01-19,3002,3,9
B004,2024-01-19,3003,3,11
B004,2024-01-19,3004,3,12
B004,2024-01-19,3005,3,9
B004,2024-01-19,3006,3,15
B004,2024-01-19,3007,3,10
B004,2024-01-19,3008,3,15
B004,2024-01-19,3009,3,7
B004,2024-01-19,3010,3,4
B004,2024-01-19,4001,4,4
B004,2024-01-19,4002,4,7
